unique_key,location,on_street,off_street,borough
3850477,,,70-49 LOUBET STREET,QUEENS
4031208,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
4041185,,,,
3961173,,,,
3829877,"(40.7230565, -73.7764759)",,,QUEENS
3859642,,,,
4020343,,JACKIE ROBINSON PARKWAY,,QUEENS
3990088,,,,
4008433,,,,
3836963,,,9701 AVENUE D,BROOKLYN
3888610,,,226 WEST 101ST STREET,MANHATTAN
3946678,,,,
3945622,,,1742A FOREST HILL ROAD,STATEN ISLAND
3880782,"(40.8650223, -73.9097635)",,,BRONX
3890883,,,,
3866997,"(40.5280986417936, -74.2386538538627)",,,STATEN ISLAND
3985032,,,,
3962080,,,,
4048457,,,55 CHURCH STREET,MANHATTAN
3891652,,,,
4025976,,,,
3838627,,65TH STREET TRANSVERSE,,MANHATTAN
3918398,"(40.8569468, -73.85610710000002)",,,BRONX
3853146,,,,
3884859,,BRUCKNER EXPRESSWAY,,BRONX
4013960,,,,
3933380,,ATLANTIC AVENUE,,BROOKLYN
3852225,,,,
3993288,,,,
3857390,,,,
3925029,,GOWANUS EXPRESSWAY,,BROOKLYN
3907251,,,343 CANAL STREET,MANHATTAN
3862273,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3865546,,,,
3893297,,,,
3920018,,,211 MACDONOUGH STREET,BROOKLYN
3933591,"(40.6668863, -73.9949048)",,,BROOKLYN
3882819,,,,
3900377,,,,
4006980,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
4002400,,,,
3924541,,,2020 3RD AVENUE,MANHATTAN
3867356,,,,
3874699,,,284 BARNARD AVENUE,STATEN ISLAND
3936696,,,24-01 19TH STREET,QUEENS
3935072,,,1937 GREENE AVENUE,QUEENS
3985413,,LONG ISLAND EXPRESSWAY,,QUEENS
3855935,,,,
3924408,,,1431 UNDERCLIFF AVENUE,BRONX
3849168,,,,
3846040,,,,
3905606,,KINGS HIGHWAY,,BROOKLYN
3913996,,,124-20 103RD AVENUE,QUEENS
3888238,,BORINQUEN PLACE,,BROOKLYN
3947152,,HUTCHINSON RIVER PARKWAY,,BRONX
3898543,,,,
3849007,,,,
3980486,,,,
3994136,,,,
3981471,,,154 JAVA STREET,BROOKLYN
3871793,,,,
3841758,,,,
3968875,,,,
3949008,,,,
3847581,,,3131 ATLANTIC AVENUE,BROOKLYN
3897718,,,,
3898529,,BROOKLYN-QUEENS EXPRESSWAY,,QUEENS
3966534,,,,
4007456,,,,
3922885,,,931 WILLOUGHBY AVENUE,BROOKLYN
3943330,,,,
3994768,,,,
3895056,,,,
4004392,,,549 EMPIRE BOULEVARD,BROOKLYN
3889240,,,306 EAST 180TH STREET,BRONX
3836817,,,,
3941081,,,,
3980959,,,,
3934158,,,,
3871022,,,,
3896173,,,218 HAMILTON AVENUE,BROOKLYN
3965459,,,288 WEST FORDHAM ROAD,BRONX
3944490,,,,
3985331,,,,
3889793,,BELT PARKWAY,,QUEENS
3899316,,,,
3851250,,,2264 FOREST AVENUE,STATEN ISLAND
3946474,,,,
4048485,,,,
4011068,,LONG ISLAND EXPRESSWAY,,QUEENS
3908582,,,,
4014883,,,,
3982958,,,24 MORNINGSTAR ROAD,STATEN ISLAND
3980109,"(40.8818159, -73.8465537)",,,BRONX
3945074,,,,
4043819,,,142-51 HORACE HARDING EXPRESSWAY,QUEENS
3822838,,,,
4050072,,,,
3901744,,,,
3988407,,BRONX RIVER PARKWAY,,BRONX
4002602,,,238 22ND STREET,BROOKLYN
3997460,,,,
3902183,,,,
3952506,,,,
3893196,,,,
3919325,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
3943453,,,,
3929589,,,447 ATLANTIC AVENUE,BROOKLYN
3837328,,,,
3937811,,,,
3827402,,,,
4001415,"(40.6066162, -74.0446602)",,,STATEN ISLAND
3951838,"(40.7697138, -73.8357127)",,,QUEENS
3885347,,,,
4047494,"(40.7682321, -73.8389218)",,,QUEENS
3995457,,GRAND CENTRAL PARKWAY,,QUEENS
3966970,,,875 POST AVENUE,STATEN ISLAND
3948518,,,,
4054663,,,1293 BLAKE AVENUE,BROOKLYN
4019335,,,,
3988567,,3RD AVENUE,,MANHATTAN
3913008,,,1514 CLOVE ROAD,STATEN ISLAND
3904210,"(40.8571953, -73.9274566)",,,MANHATTAN
3898197,,,,
3985078,,,,
3864298,,,,
3881007,,,,
3867847,,BROOKLYN-QUEENS EXPRESSWAY,,QUEENS
3831948,,,,
4005803,,,,
3906203,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3964321,,CONDUIT BOULEVARD,,BROOKLYN
3939644,,,,
3975894,,HARLEM RIVER DRIVE,,MANHATTAN
3858310,,,,
3891132,,,,
3872390,,,,
3882104,,ED KOCH QUEENSBORO BRIDGE UPPER LEVEL,,QUEENS
3877624,,,,
3969781,,,34-09 24TH STREET,QUEENS
4014379,,,,
3965866,,,,
3935377,,,1069 BRUCKNER BOULEVARD,BRONX
4042387,,,,
3894274,,,,
3847773,,,,MANHATTAN
3861941,,,,
3996003,,,,
3914933,,,518 WILLOUGHBY AVENUE,BROOKLYN
4014566,,,,
3990389,,,260 65TH STREET,BROOKLYN
3980912,,,60 PROSPECT STREET,BROOKLYN
3993929,,,,
3884492,"(40.82815215, -73.9332929635316)",,,BRONX
3894507,,,,
3894004,,,,
3849639,,BELT PARKWAY,,QUEENS
3898685,,,,
3950692,,,480 LIVONIA AVENUE,BROOKLYN
3991929,,,,
3940981,,,,
4037485,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
3905438,,,,
4035284,,,,
3935797,,,,
3919800,,,542 EAST 83RD STREET,MANHATTAN
3896304,,BEACH CHANNEL DRIVE,,QUEENS
3906865,,GOWANUS EXPRESSWAY,,BROOKLYN
3850498,,,,
3891551,,,,
3940636,,,282 CHARLES AVENUE,STATEN ISLAND
3978719,,,79-88 COOPER AVENUE,QUEENS
4048872,,,,
3946219,,,,
3986764,,,,
3982598,,,,
3843084,,,,
3963063,,,,
3899014,,,,
3979098,,,50 RICHMOND HILL ROAD,STATEN ISLAND
3874358,,,,
3926022,,,,
3961596,,,15438 58TH AVENUE,QUEENS
3840628,,,,
3866240,,,,
3964859,,BELT PARKWAY,,BROOKLYN
3823060,,,,
3979327,,,,
3945872,,,,
3848355,,,,
3958055,,,,
3845742,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3969319,,,,
3936551,,,270 EAST 98TH STREET,BROOKLYN
3971658,,BELT PARKWAY,,BROOKLYN
3951604,,,,
3876560,,,,
3926955,,,860 LIBERTY AVENUE,BROOKLYN
3963429,,,,
3917954,,,,
3866063,,,,
3826730,,,,
4027674,,,,
3874131,,,,
3932307,,,,
3935858,,,,
4043702,,,,
3931480,,,,
4037368,,,,
3848979,,,501 WEST 125TH STREET,MANHATTAN
3961619,,,,
3955128,,,,
4016586,,,,
3965869,,,,
4035952,,,34-01 30TH STREET,QUEENS
3880929,,,,
3969376,,,,
3933875,,,,
4021474,,,,
3846880,,BRUCKNER EXPRESSWAY,,BRONX
3916840,,,,
4007850,,,,MANHATTAN
3963994,,CROSS BRONX EXPRESSWAY,,BRONX
4052006,,CROSS ISLAND PARKWAY,,QUEENS
3918500,,,,
4042665,,,,
3860335,,,,
3898702,,CROSS BRONX EXPRESSWAY,,BRONX
4045135,,,,
3945946,"(40.794736, -73.96987)",,,MANHATTAN
4016532,,,,
3949811,,,,
4018971,,,,
3962389,,BEDFORD AVENUE,,BROOKLYN
3937092,,CROSS BRONX EXPRESSWAY,,BRONX
4027744,"(40.8280968, -73.93383419999999)",,,BRONX
4049634,,,249 EAST 48TH STREET,MANHATTAN
3972063,,,,
4053849,,,,
3842379,,,,QUEENS
3916155,,,,
3822063,"(40.6053833, -74.076371)",,,STATEN ISLAND
3893733,,UTICA AVENUE,,BROOKLYN
3897022,,,,
3836064,,,141 HOWARD AVENUE,BROOKLYN
3848681,,,,
4009675,,,,
3992341,,,,BRONX
3841128,,,,
3897654,,,,
4047504,,SHERMAN AVENUE,,MANHATTAN
4049735,,,5 ALBION PLACE,STATEN ISLAND
3986403,,,,
3929675,,FDR DRIVE,,MANHATTAN
3987981,,,1598 SAINT NICHOLAS AVENUE,MANHATTAN
3911774,,,,
3860896,,,,
3921056,,,,
3844849,"(40.6971314, -73.8139159)",,,QUEENS
3913987,,,,QUEENS
3963999,,,,
4039377,,,,
4010974,,,2091 VICTORY BOULEVARD,STATEN ISLAND
4026149,"(40.8318343, -73.8302902)",,,BRONX
3836301,,,,
4040839,,,,
3871197,,,,
3879129,,HARLEM RIVER DRIVE,,MANHATTAN
3875303,,,,
3944890,,,,
3826627,,,21 WEST 111TH STREET,MANHATTAN
3927490,,,,
3989149,"(40.5957433, -74.00036060000001)",,,BROOKLYN
4008942,,,,
3954541,,,,
3860506,,,,
3986421,,,,
3926348,,,,
3839316,,,,
3841467,,,,
4016535,,,,
3887460,,GRAND CENTRAL PARKWAY,,QUEENS
3883999,,,,
3926171,,BROOKLYN-QUEENS EXPRESSWAY,,QUEENS
3864025,,,,
3985402,,,,
3979060,,BRUCKNER BOULEVARD,,BRONX
3843357,,,,
4020961,,,,
3912878,,,,
3903468,,,,
4055374,,,,
3856805,,,2223 AVENUE U,BROOKLYN
3864057,,CROSS BRONX EXPRESSWAY,,BRONX
3827732,,,,
4026609,,BELT PARKWAY,,BROOKLYN
3927990,,,,
3833032,,,,
4007414,,,,
3921997,,,189-39 117TH ROAD,QUEENS
3901325,,,1 WEST 131ST STREET,MANHATTAN
3935437,,,,MANHATTAN
3978979,"(40.7553775, -73.9774369)",,,MANHATTAN
3926742,,,1000 ZEREGA AVENUE,BRONX
3974438,,,,
3849637,"(40.8568461, -73.8559404)",,,BRONX
3932308,,,,
3897169,,,,
3907457,,,57-01 LAWRENCE STREET,QUEENS
3826130,,,,
3832712,,,,MANHATTAN
3959125,,,159-05 109TH AVENUE,QUEENS
3981346,,,,
3929997,,,,
4042886,,,1359 RICHMOND ROAD,STATEN ISLAND
3841081,,,,
3874898,,,,
3944764,,VAN WYCK EXPRESSWAY,,QUEENS
3913525,,,,
3993585,,JACKIE ROBINSON PARKWAY,,QUEENS
4053108,"(40.6434774, -73.9004675)",,,BROOKLYN
4005478,"(40.5637311, -74.1958397)",,,STATEN ISLAND
3984943,,,,
3832587,,,,
3963352,,,31-32 20TH AVENUE,QUEENS
3890393,,,,
4044982,,,5302 53RD STREET,BROOKLYN
3982908,,,,
4001860,,,1481 HUTCHINSON RIVER PARKWAY,BRONX
3892473,,,1 WEST 46TH STREET,MANHATTAN
4044480,,GRAND CENTRAL PARKWAY,,QUEENS
3987869,,,,
4036306,,,,
3927158,"(40.7643218, -73.99871220000001)",,,MANHATTAN
3931223,,,,
3855975,,,1797 BELT PARKWAY,BROOKLYN
3880883,,,,
4035120,,,,
3909774,,,,
3905632,,,,
4040118,,BEDFORD AVENUE,,BROOKLYN
4045163,,,770 FULTON STREET,BROOKLYN
3821862,,,,
3999223,,,2697 WESTCHESTER AVENUE,BRONX
3934459,,,,
3853848,,,,
4032011,,,6000 BELT PARKWAY,BROOKLYN
3956763,,,,
3865962,,,,
3881391,,,153 AVENUE A,MANHATTAN
3956859,"(40.7603685, -74.003534)",,,MANHATTAN
3969317,,,,
4044700,"(40.8329981, -73.8616211)",,,BRONX
3823523,,,,
3925813,,KINGS HIGHWAY,,BROOKLYN
3995090,,,,
4003590,,,35-04 208TH STREET,QUEENS
3832485,,,,
4011208,"(40.7407353, -73.9153821)",,,QUEENS
3920938,,,,
4040097,,,,
3843216,,,,
3893263,,LONG ISLAND EXPRESSWAY,,QUEENS
3823012,,,,
4027068,,,,
3880489,,,,
3968810,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
4027343,,,,
3937246,,,,
3865984,,,,
3943925,,,,
3887858,"(40.758342, -73.730612)",,,QUEENS
3842868,,,,
4038749,,,165 QUINCY STREET,BROOKLYN
3897328,"(40.8329981, -73.8616211)",,,BRONX
3844638,,,,
4046417,,,,
3999946,,,,
3905457,,,,
3956802,,150TH STREET,,QUEENS
3914048,,WHITESTONE EXPRESSWAY,,QUEENS
3882578,,,,
3933774,,,566 FLATBUSH AVENUE,BROOKLYN
3976608,,,25-04 QUEENS PLAZA SOUTH,QUEENS
3870803,,,,
3943862,"(40.6965326, -73.9803407)",,,BROOKLYN
3854829,,CROSS BRONX EXPRESSWAY,,BRONX
4000348,,,,
3946229,,,95 ADA DRIVE,STATEN ISLAND
3930661,,,2176 PITKIN AVENUE,BROOKLYN
3969168,,,,
3890642,,,9 JULES DRIVE,STATEN ISLAND
3882800,,,,
3967547,,,,
3882224,,,,
3962114,,,,
3936307,,,,
3854803,,HENRY STREET,,BROOKLYN
3989810,,,2901 BRUCKNER BOULEVARD,BRONX
4036662,,,,
3854017,,,,
3855537,,CROSS BRONX EXPRESSWAY,,BRONX
4032375,,,,
3854291,,,276 WEST 238TH STREET,BRONX
3936944,,,,
3949807,,,,
3921903,,,,
3885707,,,2 WEST 142ND STREET,MANHATTAN
3925499,,,,
3857260,,,,
3924574,,,,
3996118,,,,
3872737,,,,
3965685,,,,
4053756,,,,
3825783,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4001431,,,,
4064204,,,,
4033747,,,,
3994711,,,,
3970175,,LONG ISLAND EXPRESSWAY,,QUEENS
4055019,,,121 EAST 47TH STREET,MANHATTAN
3860565,,,,
3820965,,,,
3954726,,,,
3884800,,GRAND CENTRAL PARKWAY,,QUEENS
4040812,,,,
3934462,,,794 MONROE STREET,BROOKLYN
3909081,"(40.8479498, -73.8428566657327)",,,BRONX
3963486,,,,
3958454,,,,
3825087,,,,
3996854,,BELT PARKWAY,,BROOKLYN
3987764,,VAN WYCK EXPRESSWAY,,QUEENS
3907634,,,27 BREVOORT PLACE,BROOKLYN
3891672,,,930 LEXINGTON AVENUE,MANHATTAN
3975019,,,300 EAST 184TH STREET,BRONX
4041389,"(40.6689983, -73.8424785)",,,QUEENS
4014658,,,,
3958725,,,,
3896826,,,,
4046226,"(40.8832065, -73.8248756)",,,BRONX
3875043,,,,
3937041,,,,
3910820,,,537 PARK AVENUE,BROOKLYN
3966530,,,,
3835068,,,279 EAST 206TH STREET,BRONX
3881525,,BELT PARKWAY,,BROOKLYN
3953109,,,,
3922763,,,,
3825382,,GRAND CENTRAL PARKWAY,,QUEENS
4010755,,,,
3967399,,CROSS ISLAND PARKWAY,,QUEENS
3850278,,,,
3945126,,LONG ISLAND EXPRESSWAY,,QUEENS
3840646,,FDR DRIVE,,MANHATTAN
3924003,,,,
3891168,,,,
3910887,,,,
3872564,,,,
4047511,,,8 WEST 118TH STREET,MANHATTAN
3966486,,,129-03 LIBERTY AVENUE,QUEENS
3866948,,,,
4000074,,NORTH GANNON AVENUE,,STATEN ISLAND
3869525,,,,
3849779,,,,
4040619,,,,
3898962,"(40.761715, -73.98281000000001)",,,MANHATTAN
4005884,,,74-48 CYPRESS HILLS STREET,QUEENS
3980184,,CROSS ISLAND PARKWAY,,QUEENS
3983546,,,283 JULES DRIVE,STATEN ISLAND
3877469,,,,
3906484,,,,
3865357,,,,
3975979,,,,
3924661,,,,
3919417,,BRONX RIVER PARKWAY,,BRONX
4054619,,,,
3984619,,,102-38 88TH AVENUE,QUEENS
3967942,,,,
4032438,,,,
3865336,"(40.8664177, -73.8295081821259)",,,BRONX
3971781,,,,
3912093,,,,
3963815,,,,
3946314,"(40.5864415, -73.9854041)",,,BROOKLYN
3908095,,,,
3834920,,,117-01 107TH AVENUE,QUEENS
3853576,,,,
3930823,,,,
3912489,,,,
3940646,,,,
3963239,,,,
3952523,,,,
3836208,,,,
3823460,,,,
3868056,,,,
4026049,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
4052800,,,,
4006083,,I 95,,BRONX
3835774,,,,
3951617,,,,
3999451,,BELT PARKWAY,,QUEENS
4043641,,,,
3906870,,,,
3893721,,,209 EAST 2ND STREET,MANHATTAN
3872778,,,,
4037524,,BELT PARKWAY,,QUEENS
3900330,,,,
4047763,,,,
3948677,,,,
3870048,,,,
3974289,,,,
3997465,,,,
3990888,,,,
3838593,,EAST BURNSIDE AVENUE,,BRONX
3847781,,,,
3947073,,,20 CENTRAL ROAD,MANHATTAN
3961847,,,,
4027270,,,1685 LEXINGTON AVENUE,MANHATTAN
3953136,,,,
3918762,,,370 NEW LOTS AVENUE,BROOKLYN
3872106,,,,
4049818,,,245 SCHERMERHORN STREET,BROOKLYN
3969026,,,,
3835388,,,,
3915476,,,386 BELMONT AVENUE,BROOKLYN
4000772,,BRUCKNER BOULEVARD,,BRONX
3939386,"(40.8832065, -73.8248756)",,,BRONX
4054937,,,117-20 SUTPHIN BOULEVARD,QUEENS
3993599,,,,
3928345,,,,
4049328,,CROSS BRONX EXPRESSWAY,,BRONX
3928800,,LONG ISLAND EXPRESSWAY,,QUEENS
3948388,,,,
3969494,,,,
3914826,"(40.8076514489796, -73.8795994285714)",,,BRONX
4047374,,,,
3964301,,FDR DRIVE,,MANHATTAN
3957937,,,671 EAST 242ND STREET,BRONX
3995405,,,,
3972873,,,,
4008370,,,,
3956796,,,,
3908851,,,,
4009052,,,,
3869359,,,,
3916005,,JACKSON AVENUE,,QUEENS
4037944,,,,
4043609,,,595 6TH AVENUE,MANHATTAN
3931456,,,,
3825418,,,,
3995563,,,,
3980356,,,500 EAST 77TH STREET,MANHATTAN
3936960,,,,
4054324,,,,
3822365,,,100 WEST 162ND STREET,BRONX
3959681,,,,
3921201,,BRUCKNER EXPRESSWAY,,BRONX
3874146,,,,
3889645,,,,
4053541,,VAN SICLEN AVENUE,,BROOKLYN
3871507,,,,
4005889,,,271 CENTRAL PARK WEST,MANHATTAN
3842247,,LOOP ROAD,,STATEN ISLAND
4032233,,,,
3918691,,FULTON STREET,,BROOKLYN
3923925,,,,
3994184,,,169-01 LINDEN BOULEVARD,QUEENS
3886867,,,208 MULBERRY STREET,MANHATTAN
3948806,,,,
4050989,"(40.65904, -73.875925)",,,BROOKLYN
4003232,,,,
3861191,,AMBOY STREET,,BROOKLYN
3885646,,,,
4026055,,,,
3989054,"(40.70614575, -73.9969304206658)",,,MANHATTAN
4033763,,,,
3932967,,,22-74 CRESCENT STREET,QUEENS
3925032,,,,
3874048,,,,
3918882,,,,
3894246,,CROSS ISLAND PARKWAY,,QUEENS
4047093,"(40.728634, -73.8580491)",,,QUEENS
3855931,,,2734 VICTORY BOULEVARD,STATEN ISLAND
4019881,,,209-72 45TH DRIVE,QUEENS
3912401,"(40.6910342, -73.85552419999999)",,,QUEENS
3939489,"(40.7441027, -73.9956435)",,,MANHATTAN
4043793,,,,
3884367,,,,
3943596,,,169-11 HORACE HARDING EXPRESSWAY,QUEENS
4034025,,,1356 LOUIS NIÑÉ BOULEVARD,BRONX
3910018,,,,
4050501,,,111 EAST 210TH STREET,BRONX
3983111,,,,
3918757,,,,
3941367,,,,
4052070,"(40.6066162, -74.0446602)",,,STATEN ISLAND
3862986,,,,
3967122,,,,
3847354,"(40.8822117, -73.8465842)",,,BRONX
3847077,"(40.8621674, -73.8941597)",,,BRONX
4030679,,,,
3903847,,,229 EAST 176TH STREET,BRONX
3897224,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3861875,"(40.8829142, -73.8258524)",,,BRONX
3928740,,,,
4033048,,,,
3843708,,,,
3964453,,,162-22 59TH AVENUE,QUEENS
3965937,,BROOKLYN-QUEENS EXPRESSWAY,,QUEENS
4055975,,,,
3840670,,,,
3894549,,,138-16 56TH AVENUE,QUEENS
4041803,,,,
3979498,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4003732,,,,
3991693,,,5224 7TH AVENUE,BROOKLYN
4026853,,,4038 VICTORY BOULEVARD,STATEN ISLAND
4037364,,,1055 ROSEDALE AVENUE,BRONX
3900440,,,54-20 32ND AVENUE,QUEENS
3894755,,HORACE HARDING EXPRESSWAY,,QUEENS
3912663,,,,
4047344,,,,
3994992,,,34-18 NORTHERN BOULEVARD,QUEENS
3955013,,,,
3821955,,,56-01 NORTHERN BOULEVARD,QUEENS
3963870,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4007488,,,3101 STEINWAY STREET,QUEENS
3930832,,LONG ISLAND EXPRESSWAY,,QUEENS
3975491,,,,
3968019,,,,
4034391,,,,
3935604,,,,
4017562,,,,
4014245,,CLOVE ROAD,,STATEN ISLAND
3994384,,,,
3941926,,,,
3965115,,,,
3888970,,,,
3984035,,,,
3962833,,,,
3865518,,,1373 MADISON AVENUE,MANHATTAN
3971449,,,,
3902554,,,,
4039863,,GRAND CENTRAL PARKWAY,,QUEENS
3828235,,,,
4040145,,,,
3862531,,,,
3989534,,,,
4010254,,,,
3899469,,,,
3991052,,,,
3978879,,,,
4035327,"(40.7551505, -73.9504346)",,,
3963075,,,,
3947503,,,,
3976662,,,,
3986377,,JACKIE ROBINSON PARKWAY,,QUEENS
3998631,,58TH STREET,,QUEENS
3990865,,,292 HAWTHORNE STREET,BROOKLYN
3935161,,,151-20 JAMAICA AVENUE,QUEENS
4010826,,,,
3836636,,,,
4040020,,,,
3841255,,,,
3919347,,ED KOCH QUEENSBORO BRIDGE LOWER LEVEL,,QUEENS
3851061,,GOWANUS EXPRESSWAY,,BROOKLYN
4028820,,,,
3840108,,,,
4031162,"(40.7551505, -73.9504346)",,,
3950468,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
3889664,,,,
3873881,,,,
3839675,,WEST 14TH STREET,,MANHATTAN
3848454,,,,
3822466,,,,
3982921,,,,
3859249,,,,
3919149,,,,
3967723,,31ST STREET,,QUEENS
3864598,,ALBANY AVENUE,,BROOKLYN
4036076,,,,
3867528,,,,
3845649,,,,
3986035,"(40.77980580000001, -73.7670502)",,,QUEENS
3834849,"(40.8006662, -73.9297238)",,,MANHATTAN
4001684,,,,
4017694,,,175-39 GRAND CENTRAL PARKWAY,QUEENS
4018451,,,,
3914661,,3RD AVENUE,,BRONX
3933998,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3839318,,,,
3980372,,,,
3899924,,,,
4012473,,CROSS ISLAND PARKWAY,,QUEENS
3845829,,,,
3863947,,,,
4031777,,,7344 AMBOY ROAD,STATEN ISLAND
3859267,,,,
4046742,,,,
3833810,,,40-19 BROADWAY,QUEENS
3851249,,NORTH GANNON AVENUE,,STATEN ISLAND
3881623,,,,
3972801,,,131-01 107TH AVENUE,QUEENS
3989541,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3882547,,,,
3827609,,FARMERS BOULEVARD,,QUEENS
3837445,,,,
3910323,,,,
3831014,,,,
3904308,,,,
3976680,,,,
4040332,,,,
3905619,,,,
3914511,,WEST SHORE EXPRESSWAY,,STATEN ISLAND
3991572,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4053077,"(40.7173751, -73.94881579999999)",,,
3932897,,,,
4046061,,SOUTH CONDUIT AVENUE,,QUEENS
4051769,,,,
3941958,,BELT PARKWAY,,BROOKLYN
4038691,,,,
3842280,,,,
3909432,,,,
3969551,,,,
3876812,,,,
3934311,,,,
3985741,,,,
3938295,,,,
3879473,,,,
3966828,,3RD AVENUE,,BRONX
3889017,,,,
3902939,,,701 WEST 132ND STREET,MANHATTAN
3880744,,,,
3871870,,,,
3878831,,GRAND CENTRAL PARKWAY,,QUEENS
3852443,,,,
3937126,,,199 PATCHEN AVENUE,BROOKLYN
3882162,,,,
3923422,"(40.6668863, -73.9949048)",,,BROOKLYN
3975494,,,2118 BEVERLEY ROAD,BROOKLYN
3988077,"(40.8068298, -73.9342138)",,,MANHATTAN
4054010,,,,
3985295,,,,
3907502,,,,
3927709,,,,
3836472,,,,
3883575,,,,
4053040,,,,
3899921,,,32-13 ASTORIA BOULEVARD NORTH,QUEENS
3923872,,,,BRONX
3896727,,,,
3869503,,,,
4010230,,,,
3864527,,,,
3901010,,,830 SUTTER AVENUE,BROOKLYN
3912963,,,,
3823560,,,,
3915563,,FULTON STREET,,BROOKLYN
3931607,,,,
3977322,,,78-01 101ST AVENUE,QUEENS
3976991,,,,
3943620,,,278 WEST 71ST STREET,MANHATTAN
3938480,,,,
3848629,,,,
3852724,,,,
3930201,,,,
4016604,,,,
4008447,,,,
3873267,,,,
3855267,,,,
3894508,,CROSS ISLAND PARKWAY,,QUEENS
3891863,,,,
3894524,"(40.7674469, -73.8394828)",,,QUEENS
3887643,,,,
3843020,,HENRY HUDSON PARKWAY,,BRONX
3949332,"(40.7610363, -73.98700649999999)",,,MANHATTAN
3994748,,,,
3927644,,,,
3955699,"(40.715604, -73.7448368)",,,QUEENS
3943269,,,,
3826682,,,87-07 VAN WYCK EXPRESSWAY,QUEENS
4009343,,WEST 145TH STREET,,MANHATTAN
3990034,,,,
3979416,,,,
3943812,,,,
3929658,,,72 EAST 108TH STREET,MANHATTAN
3878575,,,1029 FOREST AVENUE,STATEN ISLAND
3981802,"(40.6968249, -73.7269215)",,,QUEENS
3853892,,,,
3953702,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3845753,,,,
3958148,,,,
3878295,,,,
3900581,,,,
3837802,,,,
3920959,,,,
4008154,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
4036804,,,,
3852624,,,,
3949527,,,3012 CONEY ISLAND AVENUE,BROOKLYN
3932048,,,,
3889268,,,,
3999011,,,2791 RICHMOND AVENUE,STATEN ISLAND
3841672,,,,
3879373,,,,
3917130,,,,
3870554,,,,
3887330,,20TH AVENUE,,QUEENS
3989200,,,,
3913354,,,,
3832692,,,610 BUSHWICK AVENUE,BROOKLYN
3999912,,,,
3831628,"(40.7679143, -73.9055832)",,,QUEENS
4008071,,,,
3953719,,,,
3918105,,LIBERTY AVENUE,,QUEENS
3839910,,,,
3844592,,,,
3843706,,CROSS BRONX EXPRESSWAY,,BRONX
4003762,,,,
4007377,,,,
3865238,,,,
3867614,,,70-03 37TH AVENUE,QUEENS
3959511,,,,
4002958,,,,
3841607,,JEROME AVENUE,,BRONX
4053526,,,1177 SHORE PARKWAY,BROOKLYN
3899512,,,4535 WALDO AVENUE,BRONX
4033854,,,,
4018365,"(40.7472224, -73.9672062)",,,MANHATTAN
3968524,,,,
3849096,,,12 HALL STREET,BROOKLYN
3949896,,,,
4030394,,,,
3862349,,,,
4035383,,,,
3846538,,,,
3920180,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3861076,,,,
3991284,,,,
4014617,,WEST 122ND STREET,,MANHATTAN
3980249,,,,
4042256,,,,
3975221,,,,
3900031,,,,
3893353,,EAST 233RD STREET,,BRONX
3911396,,,,
3883021,,,,
3953589,,,,
4040593,,,,
4019892,,,,
4053611,,,,
4048818,,,,
4040373,,,,
3912077,,,,
4009997,,,,
3888125,,,134-21 MAPLE AVENUE,QUEENS
3928856,,HARLEM RIVER DRIVE,,MANHATTAN
3907221,,BELT PARKWAY,,QUEENS
4056135,,,,
3902494,,,373 MARION STREET,BROOKLYN
3870208,,,,
3836506,,,,
3866598,,CLINTON STREET,,BROOKLYN
3848534,,,,
3935400,"(40.8182933, -73.9177275)",,,BRONX
3826649,,,,
3856726,,,,
3837459,,,,
3967486,,MARION AVENUE,,BRONX
4009709,,,,
3995891,,BRONX RIVER PARKWAY,,BRONX
3926758,,,,
3940267,,,,
3831933,,,,
3939000,,,,
4050150,,,1827 SEDGWICK AVENUE,BRONX
4041247,,,,
3866751,,,,
4042110,,,,
4049181,,,3134 JEROME AVENUE,BRONX
3872221,,,,
3950797,,,,
3865588,,,,
3846793,,,,
4032862,,,101 BRUCKNER EXPRESSWAY,BRONX
3841523,,,,
3866767,,,,
4042496,,,32-05 CRESCENT STREET,QUEENS
3886117,,,,
3921707,,,,
3920400,,,3324 CHURCH AVENUE,BROOKLYN
